"Plot Title: PPW1350_10319261"
"#1 Day","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10319261, SEN S/N: 10319261)","RH, % (LGR S/N: 10319261, SEN S/N: 10319261)","Coupler Detached (LGR S/N: 10319261)","Coupler Attached (LGR S/N: 10319261)","Stopped (LGR S/N: 10319261)","End Of File (LGR S/N: 10319261)"
7472,06/16/15 05:00:00 AM,10.051,86.848,,,,
7473,06/16/15 05:30:00 AM,9.829,89.486,,,,
7474,06/16/15 06:00:00 AM,10.100,91.828,,,,
7475,06/16/15 06:30:00 AM,10.247,89.252,,,,
7476,06/16/15 07:00:00 AM,10.075,89.677,,,,
7477,06/16/15 07:30:00 AM,10.467,91.587,,,,
7478,06/16/15 08:00:00 AM,11.783,90.468,,,,
7479,06/16/15 08:30:00 AM,14.026,79.672,,,,
7480,06/16/15 09:00:00 AM,15.438,75.335,,,,
7481,06/16/15 09:30:00 AM,17.463,63.363,,,,
7482,06/16/15 10:00:00 AM,18.152,62.255,,,,
7483,06/16/15 10:30:00 AM,19.651,55.967,,,,
7484,06/16/15 11:00:00 AM,21.270,50.191,,,,
7485,06/16/15 11:30:00 AM,22.681,47.170,,,,
7486,06/16/15 12:00:00 PM,24.702,46.717,,,,
7487,06/16/15 12:30:00 PM,26.036,41.941,,,,
7488,06/16/15 01:00:00 PM,27.505,37.938,,,,
7489,06/16/15 01:30:00 PM,28.816,34.549,,,,
7490,06/16/15 02:00:00 PM,29.966,31.737,,,,
7491,06/16/15 02:30:00 PM,30.646,30.907,,,,
7492,06/16/15 03:00:00 PM,30.874,30.035,,,,
7493,06/16/15 03:30:00 PM,30.091,29.629,,,,
7494,06/16/15 04:00:00 PM,29.890,29.886,,,,
7495,06/16/15 04:30:00 PM,29.690,28.224,,,,
7496,06/16/15 05:00:00 PM,29.340,28.506,,,,
7497,06/16/15 05:30:00 PM,28.097,33.336,,,,
7498,06/16/15 06:00:00 PM,27.702,34.715,,,,
7499,06/16/15 06:30:00 PM,26.207,39.296,,,,
7500,06/16/15 07:00:00 PM,24.750,42.808,,,,
7501,06/16/15 07:30:00 PM,22.729,47.527,,,,
7502,06/16/15 08:00:00 PM,20.246,53.769,,,,
7503,06/16/15 08:30:00 PM,18.913,57.845,,,,
7504,06/16/15 09:00:00 PM,17.653,61.214,,,,
7505,06/16/15 09:30:00 PM,16.606,64.166,,,,
7506,06/16/15 10:00:00 PM,15.438,66.956,,,,
7507,06/16/15 10:30:00 PM,14.481,70.079,,,,
7508,06/16/15 11:00:00 PM,14.098,72.519,,,,
7509,06/16/15 11:30:00 PM,13.546,74.220,,,,
7510,06/17/15 12:00:00 AM,12.775,76.052,,,,
7511,06/17/15 12:30:00 AM,12.195,78.341,,,,
7512,06/17/15 01:00:00 AM,11.759,79.318,,,,
7513,06/17/15 01:30:00 AM,11.492,81.439,,,,
7514,06/17/15 02:00:00 AM,11.273,81.363,,,,
7515,06/17/15 02:30:00 AM,10.810,83.789,,,,
7516,06/17/15 03:00:00 AM,10.565,84.587,,,,
7517,06/17/15 03:30:00 AM,10.001,86.994,,,,
7518,06/17/15 04:00:00 AM,9.731,87.139,,,,
7519,06/17/15 04:30:00 AM,9.435,88.635,,,,
7520,06/17/15 05:00:00 AM,9.312,88.812,,,,
7521,06/17/15 05:30:00 AM,8.717,89.804,,,,
7522,06/17/15 06:00:00 AM,8.469,91.257,,,,
7523,06/17/15 06:30:00 AM,8.494,89.851,,,,
7524,06/17/15 07:00:00 AM,8.866,92.839,,,,
7525,06/17/15 07:30:00 AM,9.534,93.395,,,,
7526,06/17/15 08:00:00 AM,10.345,93.275,,,,
7527,06/17/15 08:30:00 AM,11.734,90.221,,,,
7528,06/17/15 09:00:00 AM,13.522,82.437,,,,
7529,06/17/15 09:30:00 AM,15.796,74.332,,,,
7530,06/17/15 10:00:00 AM,16.987,68.375,,,,
7531,06/17/15 10:30:00 AM,17.439,67.287,,,,
7532,06/17/15 11:00:00 AM,19.032,58.868,,,,
7533,06/17/15 11:30:00 AM,20.603,50.918,,,,
7534,06/17/15 12:00:00 PM,22.274,47.151,,,,
7535,06/17/15 12:30:00 PM,24.074,39.466,,,,
7536,06/17/15 01:00:00 PM,25.914,37.180,,,,
7537,06/17/15 01:30:00 PM,26.573,35.746,,,,
7538,06/17/15 02:00:00 PM,26.916,34.742,,,,
7539,06/17/15 02:30:00 PM,27.702,35.587,,,,
7540,06/17/15 03:00:00 PM,27.998,33.935,,,,
7541,06/17/15 03:30:00 PM,28.468,32.490,,,,
7542,06/17/15 04:00:00 PM,28.866,31.269,,,,
7543,06/17/15 04:30:00 PM,28.394,30.923,,,,
7544,06/17/15 05:00:00 PM,28.122,30.526,,,,
7545,06/17/15 05:30:00 PM,27.653,30.724,,,,
7546,06/17/15 06:00:00 PM,27.161,30.547,,,,
7547,06/17/15 06:30:00 PM,27.087,29.998,,,,
7548,06/17/15 07:00:00 PM,26.720,28.641,,,,
7549,06/17/15 07:30:00 PM,25.137,30.311,,,,
7550,06/17/15 08:00:00 PM,22.944,34.801,,,,
7551,06/17/15 08:30:00 PM,21.056,36.466,,,,
7552,06/17/15 09:00:00 PM,19.532,37.425,,,,
7553,06/17/15 09:30:00 PM,18.509,38.813,,,,
7554,06/17/15 10:00:00 PM,18.057,39.218,,,,
7555,06/17/15 10:30:00 PM,17.296,42.216,,,,
7556,06/17/15 11:00:00 PM,16.582,42.453,,,,
7557,06/17/15 11:30:00 PM,15.796,43.251,,,,
7558,06/18/15 12:00:00 AM,15.199,44.727,,,,
7559,06/18/15 12:30:00 AM,14.697,46.140,,,,
7560,06/18/15 01:00:00 AM,13.810,48.888,,,,
7561,06/18/15 01:30:00 AM,12.992,50.625,,,,
7562,06/18/15 02:00:00 AM,12.292,52.937,,,,
7563,06/18/15 02:30:00 AM,11.686,55.685,,,,
7564,06/18/15 03:00:00 AM,11.151,57.575,,,,
7565,06/18/15 03:30:00 AM,10.638,59.656,,,,
7566,06/18/15 04:00:00 AM,10.149,61.366,,,,
7567,06/18/15 04:30:00 AM,9.534,63.532,,,,
7568,06/18/15 05:00:00 AM,9.040,65.663,,,,
7569,06/18/15 05:30:00 AM,8.817,67.108,,,,
7570,06/18/15 06:00:00 AM,8.494,68.496,,,,
7571,06/18/15 06:30:00 AM,8.319,71.498,,,,
7572,06/18/15 07:00:00 AM,8.469,72.865,,,,
7573,06/18/15 07:30:00 AM,9.287,72.471,,,,
7574,06/18/15 08:00:00 AM,10.736,72.226,,,,
7575,06/18/15 08:30:00 AM,13.281,59.222,,,,
7576,06/18/15 09:00:00 AM,14.361,57.867,,,,
7577,06/18/15 09:30:00 AM,16.392,54.353,,,,
7578,06/18/15 10:00:00 AM,17.463,51.487,,,,
7579,06/18/15 10:30:00 AM,18.794,48.669,,,,
7580,06/18/15 11:00:00 AM,20.555,42.202,,,,
7581,06/18/15 11:30:00 AM,22.465,42.095,,,,
7582,06/18/15 12:00:00 PM,23.905,36.749,,,,
7583,06/18/15 12:30:00 PM,25.404,33.831,,,,
7584,06/18/15 01:00:00 PM,27.259,29.740,,,,
7585,06/18/15 01:30:00 PM,29.140,25.563,,,,
7586,06/18/15 02:00:00 PM,30.167,24.804,,,,
7587,06/18/15 02:30:00 PM,30.824,26.515,,,,
7588,06/18/15 03:00:00 PM,31.331,24.606,,,,
7589,06/18/15 03:30:00 PM,31.255,25.193,,,,
7590,06/18/15 04:00:00 PM,31.230,24.494,,,,
7591,06/18/15 04:30:00 PM,31.357,24.015,,,,
7592,06/18/15 05:00:00 PM,30.874,26.103,,,,
7593,06/18/15 05:30:00 PM,30.545,27.463,,,,
7594,06/18/15 06:00:00 PM,29.615,29.248,,,,
7595,06/18/15 06:30:00 PM,28.320,30.780,,,,
7596,06/18/15 07:00:00 PM,26.940,33.535,,,,
7597,06/18/15 07:30:00 PM,25.040,37.722,,,,
7598,06/18/15 08:00:00 PM,23.641,41.609,,,,
7599,06/18/15 08:30:00 PM,22.298,43.369,,,,
7600,06/18/15 09:00:00 PM,21.223,45.458,,,,
7601,06/18/15 09:30:00 PM,20.555,46.173,,,,
7602,06/18/15 10:00:00 PM,19.151,48.904,,,,
7603,06/18/15 10:30:00 PM,18.129,50.303,,,,
7604,06/18/15 11:00:00 PM,17.439,52.134,,,,
7605,06/18/15 11:30:00 PM,16.654,54.299,,,,
7606,06/19/15 12:00:00 AM,15.676,57.378,,,,
7607,06/19/15 12:30:00 AM,15.151,59.431,,,,
7608,06/19/15 01:00:00 AM,14.553,61.628,,,,
7609,06/19/15 01:30:00 AM,13.954,63.240,,,,
7610,06/19/15 02:00:00 AM,13.497,64.599,,,,
7611,06/19/15 02:30:00 AM,13.112,66.074,,,,
7612,06/19/15 03:00:00 AM,12.823,67.151,,,,
7613,06/19/15 03:30:00 AM,12.389,68.883,,,,
7614,06/19/15 04:00:00 AM,11.832,70.745,,,,
7615,06/19/15 04:30:00 AM,11.540,72.553,,,,
7616,06/19/15 05:00:00 AM,11.516,72.830,,,,
7617,06/19/15 05:30:00 AM,10.932,75.781,,,,
7618,06/19/15 06:00:00 AM,10.565,76.728,,,,
7619,06/19/15 06:30:00 AM,10.663,77.464,,,,
7620,06/19/15 07:00:00 AM,11.102,77.006,,,,
7621,06/19/15 07:30:00 AM,12.050,80.448,,,,
7622,06/19/15 08:00:00 AM,13.329,77.086,,,,
7623,06/19/15 08:30:00 AM,15.509,64.214,,,,
7624,06/19/15 09:00:00 AM,17.677,56.651,,,,
7625,06/19/15 09:30:00 AM,19.151,53.210,,,,
7626,06/19/15 10:00:00 AM,20.246,51.558,,,,
7627,06/19/15 10:30:00 AM,21.461,48.510,,,,
7628,06/19/15 11:00:00 AM,22.513,44.908,,,,
7629,06/19/15 11:30:00 AM,23.256,42.509,,,,
7630,06/19/15 12:00:00 PM,24.122,42.184,,,,
7631,06/19/15 12:30:00 PM,24.944,37.249,,,,
7632,06/19/15 01:00:00 PM,26.182,36.708,,,,
7633,06/19/15 01:30:00 PM,27.456,34.087,,,,
7634,06/19/15 02:00:00 PM,28.320,32.816,,,,
7635,06/19/15 02:30:00 PM,29.090,33.460,,,,
7636,06/19/15 03:00:00 PM,29.090,32.647,,,,
7637,06/19/15 03:30:00 PM,29.365,30.459,,,,
7638,06/19/15 04:00:00 PM,29.640,29.318,,,,
7639,06/19/15 04:30:00 PM,29.389,29.024,,,,
7640,06/19/15 05:00:00 PM,28.841,29.938,,,,
7641,06/19/15 05:30:00 PM,27.481,31.321,,,,
7642,06/19/15 06:00:00 PM,26.207,35.444,,,,
7643,06/19/15 06:30:00 PM,23.809,41.400,,,,
7644,06/19/15 07:00:00 PM,22.034,46.515,,,,
7645,06/19/15 07:30:00 PM,20.913,48.408,,,,
7646,06/19/15 08:00:00 PM,18.937,53.304,,,,
7647,06/19/15 08:30:00 PM,17.368,58.487,,,,
7648,06/19/15 09:00:00 PM,16.201,61.335,,,,
7649,06/19/15 09:30:00 PM,15.079,66.221,,,,
7650,06/19/15 10:00:00 PM,14.146,68.750,,,,
7651,06/19/15 10:30:00 PM,12.968,74.918,,,,
7652,06/19/15 11:00:00 PM,11.953,83.838,,,,
7653,06/19/15 11:30:00 PM,11.492,85.124,,,,
7654,06/20/15 12:00:00 AM,11.127,85.224,,,,
7655,06/20/15 12:30:00 AM,10.712,85.473,,,,
7656,06/20/15 01:00:00 AM,10.247,90.239,,,,
7657,06/20/15 01:30:00 AM,10.687,93.390,,,,
7658,06/20/15 02:00:00 AM,10.736,92.762,,,,
7659,06/20/15 02:30:00 AM,10.810,92.524,,,,
7660,06/20/15 03:00:00 AM,10.516,94.822,,,,
7661,06/20/15 03:30:00 AM,10.467,94.962,,,,
7662,06/20/15 04:00:00 AM,10.394,95.549,,,,
7663,06/20/15 04:30:00 AM,10.173,95.793,,,,
7664,06/20/15 05:00:00 AM,9.952,96.087,,,,
7665,06/20/15 05:30:00 AM,9.977,96.846,,,,
7666,06/20/15 06:00:00 AM,10.051,96.490,,,,
7667,06/20/15 06:30:00 AM,10.051,96.967,,,,
7668,06/20/15 07:00:00 AM,9.879,97.170,,,,
7669,06/20/15 07:30:00 AM,9.928,97.434,,,,
7670,06/20/15 08:00:00 AM,10.173,96.699,,,,
7671,06/20/15 08:30:00 AM,10.565,95.898,,,,
7672,06/20/15 09:00:00 AM,10.883,95.199,,,,
7673,06/20/15 09:30:00 AM,11.346,93.356,,,,
7674,06/20/15 10:00:00 AM,11.953,90.536,,,,
7675,06/20/15 10:30:00 AM,12.920,87.325,,,,
7676,06/20/15 11:00:00 AM,13.666,81.870,,,,
7677,06/20/15 11:30:00 AM,15.366,77.512,,,,
7678,06/20/15 12:00:00 PM,17.082,68.975,,,,
7679,06/20/15 12:30:00 PM,18.580,61.606,,,,
7680,06/20/15 01:00:00 PM,20.365,55.796,,,,
7681,06/20/15 01:30:00 PM,21.032,54.595,,,,
7682,06/20/15 02:00:00 PM,21.891,50.462,,,,
7683,06/20/15 02:30:00 PM,21.987,51.482,,,,
7684,06/20/15 03:00:00 PM,22.178,50.658,,,,
7685,06/20/15 03:30:00 PM,22.226,50.286,,,,
7686,06/20/15 04:00:00 PM,22.058,50.422,,,,
7687,06/20/15 04:30:00 PM,21.748,51.356,,,,
7688,06/20/15 05:00:00 PM,21.366,51.084,,,,
7689,06/20/15 05:30:00 PM,20.341,53.565,,,,
7690,06/20/15 06:00:00 PM,19.603,55.776,,,,
7691,06/20/15 06:30:00 PM,19.080,56.526,,,,
7692,06/20/15 07:00:00 PM,18.224,58.802,,,,
7693,06/20/15 07:30:00 PM,17.320,61.549,,,,
7694,06/20/15 08:00:00 PM,16.415,64.665,,,,
7695,06/20/15 08:30:00 PM,15.581,67.128,,,,
7696,06/20/15 09:00:00 PM,14.673,69.483,,,,
7697,06/20/15 09:30:00 PM,13.714,73.492,,,,
7698,06/20/15 10:00:00 PM,12.944,76.783,,,,
7699,06/20/15 10:30:00 PM,12.292,78.279,,,,
7700,06/20/15 11:00:00 PM,11.710,81.651,,,,
7701,06/20/15 11:30:00 PM,11.102,82.595,,,,
7702,06/21/15 12:00:00 AM,10.712,85.101,,,,
7703,06/21/15 12:30:00 AM,10.418,85.668,,,,
7704,06/21/15 01:00:00 AM,10.100,86.333,,,,
7705,06/21/15 01:30:00 AM,9.706,88.023,,,,
7706,06/21/15 02:00:00 AM,9.114,88.529,,,,
7707,06/21/15 02:30:00 AM,8.668,89.791,,,,
7708,06/21/15 03:00:00 AM,8.344,89.659,,,,
7709,06/21/15 03:30:00 AM,8.369,90.540,,,,
7710,06/21/15 04:00:00 AM,8.270,91.027,,,,
7711,06/21/15 04:30:00 AM,7.970,90.746,,,,
7712,06/21/15 05:00:00 AM,7.870,91.104,,,,
7713,06/21/15 05:30:00 AM,7.519,92.641,,,,
7714,06/21/15 06:00:00 AM,7.242,92.645,,,,
7715,06/21/15 06:30:00 AM,7.142,93.778,,,,
7716,06/21/15 07:00:00 AM,7.519,94.380,,,,
7717,06/21/15 07:30:00 AM,8.170,94.855,,,,
7718,06/21/15 08:00:00 AM,9.188,96.132,,,,
7719,06/21/15 08:30:00 AM,10.565,94.072,,,,
7720,06/21/15 09:00:00 AM,11.637,91.833,,,,
7721,06/21/15 09:30:00 AM,13.425,85.254,,,,
7722,06/21/15 10:00:00 AM,14.481,80.680,,,,
7723,06/21/15 10:30:00 AM,14.960,78.208,,,,
7724,06/21/15 11:00:00 AM,16.249,73.026,,,,
7725,06/21/15 11:30:00 AM,17.915,67.901,,,,
7726,06/21/15 12:00:00 PM,19.508,61.577,,,,
7727,06/21/15 12:30:00 PM,20.841,56.637,,,,
7728,06/21/15 01:00:00 PM,22.154,51.976,,,,
7729,06/21/15 01:30:00 PM,23.521,45.929,,,,
7730,06/21/15 02:00:00 PM,24.726,44.137,,,,
7731,06/21/15 02:30:00 PM,25.355,41.669,,,,
7732,06/21/15 03:00:00 PM,25.550,42.866,,,,
7733,06/21/15 03:30:00 PM,25.380,42.162,,,,
7734,06/21/15 04:00:00 PM,25.283,41.759,,,,
7735,06/21/15 04:30:00 PM,25.380,41.900,,,,
7736,06/21/15 05:00:00 PM,25.113,40.889,,,,
7737,06/21/15 05:30:00 PM,24.243,42.002,,,,
7738,06/21/15 06:00:00 PM,23.448,44.794,,,,
7739,06/21/15 06:30:00 PM,22.753,47.403,,,,
7740,06/21/15 07:00:00 PM,21.318,51.328,,,,
7741,06/21/15 07:30:00 PM,19.912,55.791,,,,
7742,06/21/15 08:00:00 PM,18.913,59.517,,,,
7743,06/21/15 08:30:00 PM,17.772,62.789,,,,
7744,06/21/15 09:00:00 PM,16.558,66.602,,,,
7745,06/21/15 09:30:00 PM,15.557,69.648,,,,
7746,06/21/15 10:00:00 PM,14.960,72.146,,,,
7747,06/21/15 10:30:00 PM,14.625,74.126,,,,
7748,06/21/15 11:00:00 PM,14.194,74.688,,,,
7749,06/21/15 11:30:00 PM,13.714,77.306,,,,
7750,06/22/15 12:00:00 AM,13.353,78.892,,,,
7751,06/22/15 12:30:00 AM,12.920,78.799,,,,
7752,06/22/15 01:00:00 AM,12.389,81.286,,,,
7753,06/22/15 01:30:00 AM,12.098,84.167,,,,
7754,06/22/15 02:00:00 AM,12.074,82.085,,,,
7755,06/22/15 02:30:00 AM,11.662,84.575,,,,
7756,06/22/15 03:00:00 AM,11.151,85.443,,,,
7757,06/22/15 03:30:00 AM,10.785,86.497,,,,
7758,06/22/15 04:00:00 AM,10.687,88.263,,,,
7759,06/22/15 04:30:00 AM,10.418,87.410,,,,
7760,06/22/15 05:00:00 AM,10.075,89.209,,,,
7761,06/22/15 05:30:00 AM,9.756,89.312,,,,
7762,06/22/15 06:00:00 AM,9.608,90.440,,,,
7763,06/22/15 06:30:00 AM,9.657,90.375,,,,
7764,06/22/15 07:00:00 AM,9.903,91.083,,,,
7765,06/22/15 07:30:00 AM,10.467,91.819,,,,
7766,06/22/15 08:00:00 AM,11.710,86.744,,,,
7767,06/22/15 08:30:00 AM,14.936,66.954,,,,
7768,06/22/15 09:00:00 AM,16.677,60.515,,,,
7769,06/22/15 09:30:00 AM,18.509,54.354,,,,
7770,06/22/15 10:00:00 AM,19.341,52.989,,,,
7771,06/22/15 10:30:00 AM,20.603,50.541,,,,
7772,06/22/15 11:00:00 AM,21.891,48.502,,,,
7773,06/22/15 11:30:00 AM,23.280,44.323,,,,
7774,06/22/15 12:00:00 PM,24.460,41.798,,,,
7775,06/22/15 12:30:00 PM,26.256,37.845,,,,
7776,06/22/15 01:00:00 PM,27.751,33.373,,,,
7777,06/22/15 01:30:00 PM,29.290,31.713,,,,
7778,06/22/15 02:00:00 PM,30.419,32.049,,,,
7779,06/22/15 02:30:00 PM,31.103,29.676,,,,
7780,06/22/15 03:00:00 PM,31.153,30.676,,,,
7781,06/22/15 03:30:00 PM,31.077,27.779,,,,
7782,06/22/15 04:00:00 PM,31.408,27.251,,,,
7783,06/22/15 04:30:00 PM,31.052,27.086,,,,
7784,06/22/15 05:00:00 PM,30.748,27.685,,,,
7785,06/22/15 05:30:00 PM,30.495,28.768,,,,
7786,06/22/15 06:00:00 PM,30.268,28.991,,,,
7787,06/22/15 06:30:00 PM,29.840,26.788,,,,
7788,06/22/15 07:00:00 PM,28.891,27.921,,,,
7789,06/22/15 07:30:00 PM,27.407,28.183,,,,
7790,06/22/15 08:00:00 PM,25.307,33.956,,,,
7791,06/22/15 08:30:00 PM,23.424,36.370,,,,
7792,06/22/15 09:00:00 PM,21.700,38.758,,,,
7793,06/22/15 09:30:00 PM,22.034,33.323,,,,
7794,06/22/15 10:00:00 PM,21.843,33.239,,,,
7795,06/22/15 10:30:00 PM,20.150,38.206,,,,
7796,06/22/15 11:00:00 PM,18.842,40.787,,,,
7797,06/22/15 11:30:00 PM,17.891,43.338,,,,
7798,06/23/15 12:00:00 AM,17.130,45.435,,,,
7799,06/23/15 12:30:00 AM,16.368,48.104,,,,
7800,06/23/15 01:00:00 AM,15.700,52.322,,,,
7801,06/23/15 01:30:00 AM,15.103,54.226,,,,
7802,06/23/15 02:00:00 AM,14.505,55.990,,,,
7803,06/23/15 02:30:00 AM,13.930,58.160,,,,
7804,06/23/15 03:00:00 AM,13.522,60.064,,,,
7805,06/23/15 03:30:00 AM,12.968,62.661,,,,
7806,06/23/15 04:00:00 AM,12.437,64.210,,,,
7807,06/23/15 04:30:00 AM,12.025,67.956,,,,
7808,06/23/15 05:00:00 AM,11.637,69.627,,,,
7809,06/23/15 05:30:00 AM,11.419,74.519,,,,
7810,06/23/15 06:00:00 AM,11.127,73.761,,,,
7811,06/23/15 06:30:00 AM,10.810,76.531,,,,
7812,06/23/15 07:00:00 AM,11.127,76.514,,,,
7813,06/23/15 07:30:00 AM,11.929,77.677,,,,
7814,06/23/15 08:00:00 AM,13.209,75.695,,,,
7815,06/23/15 08:30:00 AM,14.721,70.641,,,,
7816,06/23/15 09:00:00 AM,16.368,63.474,,,,
7817,06/23/15 09:30:00 AM,18.105,58.147,,,,
7818,06/23/15 10:00:00 AM,19.008,55.073,,,,
7819,06/23/15 10:30:00 AM,19.912,53.100,,,,
7820,06/23/15 11:00:00 AM,21.819,48.968,,,,
7821,06/23/15 11:30:00 AM,23.545,46.670,,,,
7822,06/23/15 12:00:00 PM,24.944,42.048,,,,
7823,06/23/15 12:30:00 PM,26.500,38.863,,,,
7824,06/23/15 01:00:00 PM,28.072,34.547,,,,
7825,06/23/15 01:30:00 PM,29.389,33.046,,,,
7826,06/23/15 02:00:00 PM,30.697,31.698,,,,
7827,06/23/15 02:30:00 PM,31.230,30.408,,,,
7828,06/23/15 03:00:00 PM,31.408,29.666,,,,
7829,06/23/15 03:30:00 PM,31.714,28.554,,,,
7830,06/23/15 04:00:00 PM,31.765,27.070,,,,
7831,06/23/15 04:30:00 PM,31.306,28.453,,,,
7832,06/23/15 05:00:00 PM,30.672,27.955,,,,
7833,06/23/15 05:30:00 PM,30.091,28.393,,,,
7834,06/23/15 06:00:00 PM,29.389,29.093,,,,
7835,06/23/15 06:30:00 PM,28.444,31.199,,,,
7836,06/23/15 07:00:00 PM,28.147,31.072,,,,
7837,06/23/15 07:30:00 PM,27.112,32.776,,,,
7838,06/23/15 08:00:00 PM,25.720,36.729,,,,
7839,06/23/15 08:30:00 PM,24.146,43.713,,,,
7840,06/23/15 09:00:00 PM,22.561,47.474,,,,
7841,06/23/15 09:30:00 PM,21.199,52.064,,,,
7842,06/23/15 10:00:00 PM,20.841,51.984,,,,
7843,06/23/15 10:30:00 PM,20.555,53.844,,,,
7844,06/23/15 11:00:00 PM,20.174,55.151,,,,
7845,06/23/15 11:30:00 PM,19.175,58.191,,,,
7846,06/24/15 12:00:00 AM,18.461,60.714,,,,
7847,06/24/15 12:30:00 AM,18.033,62.055,,,,
7848,06/24/15 01:00:00 AM,17.439,64.161,,,,
7849,06/24/15 01:30:00 AM,17.011,65.329,,,,
7850,06/24/15 02:00:00 AM,16.939,63.986,,,,
7851,06/24/15 02:30:00 AM,16.034,68.520,,,,
7852,06/24/15 03:00:00 AM,15.629,69.025,,,,
7853,06/24/15 03:30:00 AM,15.676,67.495,,,,
7854,06/24/15 04:00:00 AM,15.151,70.493,,,,
7855,06/24/15 04:30:00 AM,14.457,73.044,,,,
7856,06/24/15 05:00:00 AM,14.242,74.557,,,,
7857,06/24/15 05:30:00 AM,14.577,72.983,,,,
7858,06/24/15 06:00:00 AM,14.337,74.548,,,,
7859,06/24/15 06:30:00 AM,13.882,76.588,,,,
7860,06/24/15 07:00:00 AM,14.553,74.507,,,,
7861,06/24/15 07:30:00 AM,15.700,71.460,,,,
7862,06/24/15 08:00:00 AM,17.701,61.461,,,,
7863,06/24/15 08:30:00 AM,19.246,57.866,,,,
7864,06/24/15 09:00:00 AM,20.126,55.453,,,,
7865,06/24/15 09:30:00 AM,21.533,51.546,,,,
7866,06/24/15 10:00:00 AM,22.321,50.457,,,,
7867,06/24/15 10:30:00 AM,23.376,48.821,,,,
7868,06/24/15 11:00:00 AM,25.355,45.991,,,,
7869,06/24/15 11:30:00 AM,26.867,41.869,,,,
7870,06/24/15 12:00:00 PM,28.593,38.148,,,,
7871,06/24/15 12:30:00 PM,29.790,36.526,,,,
7872,06/24/15 01:00:00 PM,31.052,33.194,,,,
7873,06/24/15 01:30:00 PM,32.484,32.501,,,,
7874,06/24/15 02:00:00 PM,32.846,31.916,,,,
7875,06/24/15 02:30:00 PM,33.209,30.502,,,,
7876,06/24/15 03:00:00 PM,33.261,30.265,,,,
7877,06/24/15 03:30:00 PM,33.183,29.049,,,,
7878,06/24/15 04:00:00 PM,32.717,29.358,,,,
7879,06/24/15 04:30:00 PM,32.175,30.004,,,,
7880,06/24/15 05:00:00 PM,31.868,30.701,,,,
7881,06/24/15 05:30:00 PM,30.646,32.988,,,,
7882,06/24/15 06:00:00 PM,29.040,35.614,,,,
7883,06/24/15 06:30:00 PM,27.579,37.945,,,,
7884,06/24/15 07:00:00 PM,26.475,38.662,,,,
7885,06/24/15 07:30:00 PM,24.702,41.139,,,,
7886,06/24/15 08:00:00 PM,23.472,43.052,,,,
7887,06/24/15 08:30:00 PM,22.441,43.838,,,,
7888,06/24/15 09:00:00 PM,21.437,45.196,,,,
7889,06/24/15 09:30:00 PM,20.698,45.490,,,,
7890,06/24/15 10:00:00 PM,19.960,47.274,,,,
7891,06/24/15 10:30:00 PM,19.294,49.112,,,,
7892,06/24/15 11:00:00 PM,19.008,50.171,,,,
7893,06/24/15 11:30:00 PM,18.390,52.142,,,,
7894,06/25/15 12:00:00 AM,17.796,54.834,,,,
7895,06/25/15 12:30:00 AM,17.915,54.483,,,,
7896,06/25/15 01:00:00 AM,17.986,53.693,,,,
7897,06/25/15 01:30:00 AM,17.368,56.147,,,,
7898,06/25/15 02:00:00 AM,16.820,57.796,,,,
7899,06/25/15 02:30:00 AM,16.654,58.556,,,,
7900,06/25/15 03:00:00 AM,16.106,60.841,,,,
7901,06/25/15 03:30:00 AM,15.724,61.941,,,,
7902,06/25/15 04:00:00 AM,15.438,63.139,,,,
7903,06/25/15 04:30:00 AM,15.079,64.522,,,,
7904,06/25/15 05:00:00 AM,14.936,64.556,,,,
7905,06/25/15 05:30:00 AM,14.649,65.385,,,,
7906,06/25/15 06:00:00 AM,14.457,64.414,,,,
7907,06/25/15 06:30:00 AM,14.433,64.703,,,,
7908,06/25/15 07:00:00 AM,14.505,66.556,,,,
7909,06/25/15 07:30:00 AM,15.079,66.396,,,,
7910,06/25/15 08:00:00 AM,16.344,63.529,,,,
7911,06/25/15 08:30:00 AM,18.913,53.548,,,,
7912,06/25/15 09:00:00 AM,20.674,48.977,,,,
7913,06/25/15 09:30:00 AM,23.256,41.989,,,,
7914,06/25/15 10:00:00 AM,24.243,39.517,,,,
7915,06/25/15 10:30:00 AM,24.774,34.741,,,,
7916,06/25/15 11:00:00 AM,25.623,32.946,,,,
7917,06/25/15 11:30:00 AM,26.916,32.421,,,,
7918,06/25/15 12:00:00 PM,27.924,31.223,,,,
7919,06/25/15 12:30:00 PM,29.265,30.519,,,,
7920,06/25/15 01:00:00 PM,29.966,27.419,,,,
7921,06/25/15 01:30:00 PM,30.646,27.056,,,,
7922,06/25/15 02:00:00 PM,30.950,26.039,,,,
7923,06/25/15 02:30:00 PM,30.798,24.778,,,,
7924,06/25/15 03:00:00 PM,31.535,22.171,,,,
7925,06/25/15 03:30:00 PM,31.103,24.102,,,,
7926,06/25/15 04:00:00 PM,29.765,25.953,,,,
7927,06/25/15 04:30:00 PM,28.593,27.864,,,,
7928,06/25/15 05:00:00 PM,27.530,28.569,,,,
7929,06/25/15 05:30:00 PM,25.914,31.254,,,,
7930,06/25/15 06:00:00 PM,24.050,39.103,,,,
7931,06/25/15 06:30:00 PM,21.223,47.401,,,,
